"PREÇOS DO FRANGO CONGELADO CEPEA/ESALQ - ESTADO SP","",""
"","",""
"Fonte: Cepea","",""
"Data","À vista R$","À vista US$"
"07/02/2007","2.17","1.04"
"08/02/2007","2.27","1.08"
"09/02/2007","2.28","1.08"
"12/02/2007","2.28","1.08"
"13/02/2007","2.4","1.14"
"14/02/2007","2.49","1.19"
"15/02/2007","2.49","1.19"
"16/02/2007","2.49","1.19"
"21/02/2007","2.49","1.2"
"22/02/2007","2.48","1.19"
"23/02/2007","2.48","1.19"
"26/02/2007","2.48","1.19"
"27/02/2007","2.5","1.18"
"28/02/2007","2.49","1.17"
"01/03/2007","2.49","1.18"
"02/03/2007","2.44","1.14"
"05/03/2007","2.44","1.14"
"06/03/2007","2.43","1.15"
"07/03/2007","2.43","1.15"
"08/03/2007","2.41","1.14"
"09/03/2007","2.41","1.15"
"12/03/2007","2.38","1.14"
"13/03/2007","2.36","1.12"
"14/03/2007","2.35","1.12"
"15/03/2007","2.35","1.12"
"16/03/2007","2.35","1.12"
"19/03/2007","2.33","1.12"
"20/03/2007","2.3","1.11"
"21/03/2007","2.3","1.12"
"22/03/2007","2.21","1.07"
"23/03/2007","2.16","1.05"
"26/03/2007","2.13","1.03"
"27/03/2007","2.11","1.02"
"28/03/2007","2.14","1.03"
"29/03/2007","2.12","1.04"
"30/03/2007","2.12","1.03"
"02/04/2007","2.12","1.04"
"03/04/2007","2.14","1.05"
"04/04/2007","2.15","1.06"
"05/04/2007","2.15","1.06"
"09/04/2007","2.15","1.06"
"10/04/2007","2.17","1.07"
"11/04/2007","2.18","1.07"
"12/04/2007","2.18","1.07"
"13/04/2007","2.19","1.08"
"16/04/2007","2.19","1.08"
"17/04/2007","2.24","1.1"
"18/04/2007","2.22","1.09"
"19/04/2007","2.22","1.09"
"20/04/2007","2.19","1.08"
"23/04/2007","2.2","1.08"
"24/04/2007","2.16","1.06"
"25/04/2007","2.16","1.07"
"26/04/2007","2.16","1.07"
"27/04/2007","2.16","1.06"
"30/04/2007","2.13","1.05"
"02/05/2007","2.13","1.05"
"03/05/2007","2.13","1.05"
"04/05/2007","2.13","1.05"
"07/05/2007","2.13","1.05"
"08/05/2007","2.13","1.05"
"09/05/2007","2.1","1.04"
"10/05/2007","2.12","1.05"
"11/05/2007","2.16","1.07"
"14/05/2007","2.16","1.08"
"15/05/2007","2.16","1.09"
"16/05/2007","2.17","1.11"
"17/05/2007","2.19","1.12"
"18/05/2007","2.19","1.12"
"21/05/2007","2.19","1.13"
"22/05/2007","2.21","1.14"
"23/05/2007","2.18","1.12"
"24/05/2007","2.18","1.11"
"25/05/2007","2.18","1.12"
"28/05/2007","2.18","1.12"
"29/05/2007","2.17","1.11"
"30/05/2007","2.17","1.12"
"31/05/2007","2.18","1.13"
"01/06/2007","2.16","1.13"
"04/06/2007","2.16","1.12"
"05/06/2007","2.2","1.13"
"06/06/2007","2.2","1.13"
"08/06/2007","2.2","1.12"
"11/06/2007","2.2","1.13"
"12/06/2007","2.19","1.13"
"13/06/2007","2.19","1.13"
"14/06/2007","2.19","1.14"
"15/06/2007","2.21","1.16"
"18/06/2007","2.21","1.16"
"19/06/2007","2.21","1.16"
"20/06/2007","2.21","1.15"
"21/06/2007","2.23","1.16"
"22/06/2007","2.25","1.16"
"25/06/2007","2.25","1.15"
"26/06/2007","2.25","1.15"
"27/06/2007","2.25","1.16"
"28/06/2007","2.22","1.16"
"29/06/2007","2.22","1.15"
"02/07/2007","2.22","1.16"
"03/07/2007","2.23","1.17"
"04/07/2007","2.23","1.17"
"05/07/2007","2.23","1.17"
"06/07/2007","2.27","1.19"
"09/07/2007","2.27","1.2"
"10/07/2007","2.29","1.21"
"11/07/2007","2.32","1.23"
"12/07/2007","2.33","1.24"
"13/07/2007","2.35","1.26"
"16/07/2007","2.35","1.26"
"17/07/2007","2.35","1.26"
"18/07/2007","2.36","1.27"
"19/07/2007","2.35","1.27"
"20/07/2007","2.35","1.27"
"23/07/2007","2.35","1.28"
"24/07/2007","2.33","1.25"
"25/07/2007","2.35","1.26"
"26/07/2007","2.32","1.2"
"27/07/2007","2.3","1.21"
"30/07/2007","2.3","1.23"
"31/07/2007","2.28","1.21"
"01/08/2007","2.33","1.23"
"02/08/2007","2.34","1.25"
"03/08/2007","2.41","1.27"
"06/08/2007","2.41","1.26"
"07/08/2007","2.38","1.25"
"08/08/2007","2.38","1.26"
"09/08/2007","2.33","1.21"
"10/08/2007","2.37","1.21"
"13/08/2007","2.38","1.22"
"14/08/2007","2.39","1.2"
"15/08/2007","2.39","1.18"
"16/08/2007","2.39","1.14"
"17/08/2007","2.4","1.19"
"20/08/2007","2.42","1.19"
"21/08/2007","2.42","1.19"
"22/08/2007","2.42","1.2"
"23/08/2007","2.42","1.22"
"24/08/2007","2.4","1.24"
"27/08/2007","2.38","1.22"
"28/08/2007","2.38","1.19"
"29/08/2007","2.36","1.2"
"30/08/2007","2.36","1.2"
"31/08/2007","2.37","1.21"
"03/09/2007","2.37","1.21"
"04/09/2007","2.38","1.22"
"05/09/2007","2.37","1.2"
"06/09/2007","2.39","1.23"
"10/09/2007","2.4","1.23"
"11/09/2007","2.45","1.27"
"12/09/2007","2.46","1.29"
"13/09/2007","2.46","1.29"
"14/09/2007","2.47","1.3"
"17/09/2007","2.47","1.29"
"18/09/2007","2.48","1.32"
"19/09/2007","2.47","1.32"
"20/09/2007","2.46","1.31"
"21/09/2007","2.47","1.32"
"24/09/2007","2.44","1.3"
"25/09/2007","2.42","1.3"
"26/09/2007","2.41","1.3"
"27/09/2007","2.41","1.31"
"28/09/2007","2.4","1.31"
"01/10/2007","2.4","1.33"
"02/10/2007","2.41","1.32"
"03/10/2007","2.41","1.31"
"04/10/2007","2.41","1.32"
"05/10/2007","2.43","1.35"
"08/10/2007","2.43","1.34"
"09/10/2007","2.43","1.35"
"10/10/2007","2.46","1.36"
"11/10/2007","2.51","1.39"
"15/10/2007","2.53","1.39"
"16/10/2007","2.55","1.4"
"17/10/2007","2.55","1.4"
"18/10/2007","2.54","1.42"
"19/10/2007","2.54","1.41"
"22/10/2007","2.54","1.4"
"23/10/2007","2.56","1.42"
"24/10/2007","2.56","1.42"
"25/10/2007","2.57","1.43"
"26/10/2007","2.54","1.44"
"29/10/2007","2.54","1.45"
"30/10/2007","2.54","1.45"
"31/10/2007","2.55","1.47"
"01/11/2007","2.55","1.46"
"05/11/2007","2.55","1.46"
"06/11/2007","2.57","1.48"
"07/11/2007","2.57","1.48"
"08/11/2007","2.58","1.48"
"09/11/2007","2.58","1.48"
"12/11/2007","2.58","1.45"
"13/11/2007","2.6","1.47"
"14/11/2007","2.61","1.51"
"16/11/2007","2.62","1.5"
"19/11/2007","2.64","1.49"
"20/11/2007","2.67","1.52"
"21/11/2007","2.67","1.5"
"22/11/2007","2.67","1.5"
"23/11/2007","2.74","1.52"
"26/11/2007","2.78","1.52"
"27/11/2007","2.76","1.5"
"28/11/2007","2.77","1.54"
"29/11/2007","2.77","1.54"
"30/11/2007","2.77","1.54"
"03/12/2007","2.77","1.54"
"04/12/2007","2.77","1.53"
"05/12/2007","2.77","1.54"
"06/12/2007","2.77","1.56"
"07/12/2007","2.78","1.58"
"10/12/2007","2.78","1.57"
"11/12/2007","2.78","1.58"
"12/12/2007","2.79","1.57"
"13/12/2007","2.79","1.56"
"14/12/2007","2.8","1.56"
"17/12/2007","2.8","1.54"
"18/12/2007","2.82","1.55"
"19/12/2007","2.86","1.59"
"20/12/2007","2.86","1.58"
"21/12/2007","2.86","1.59"
"26/12/2007","2.86","1.61"
"27/12/2007","2.86","1.62"
"28/12/2007","2.86","1.61"
"02/01/2008","2.86","1.61"
"03/01/2008","2.82","1.61"
"04/01/2008","2.82","1.61"
"07/01/2008","2.82","1.6"
"08/01/2008","2.75","1.56"
"09/01/2008","2.75","1.56"
"10/01/2008","2.72","1.55"
"11/01/2008","2.71","1.55"
"14/01/2008","2.71","1.56"
"15/01/2008","2.71","1.55"
"16/01/2008","2.71","1.53"
"17/01/2008","2.68","1.5"
"18/01/2008","2.68","1.5"
"21/01/2008","2.67","1.46"
"22/01/2008","2.63","1.47"
"23/01/2008","2.63","1.44"
"24/01/2008","2.63","1.47"
"25/01/2008","2.38","1.33"
"28/01/2008","2.36","1.32"
"29/01/2008","2.38","1.34"
"30/01/2008","2.36","1.33"
"31/01/2008","2.35","1.34"
"01/02/2008","2.33","1.33"
"06/02/2008","2.33","1.33"
"07/02/2008","2.33","1.33"
"08/02/2008","2.33","1.32"
"11/02/2008","2.33","1.33"
"12/02/2008","2.29","1.31"
"13/02/2008","2.32","1.33"
"14/02/2008","2.32","1.33"
"15/02/2008","2.32","1.32"
"18/02/2008","2.32","1.34"
"19/02/2008","2.27","1.31"
"20/02/2008","2.26","1.31"
"21/02/2008","2.28","1.33"
"22/02/2008","2.23","1.31"
"25/02/2008","2.3","1.35"
"26/02/2008","2.3","1.37"
"27/02/2008","2.3","1.38"
"28/02/2008","2.3","1.38"
"29/02/2008","2.35","1.39"
"03/03/2008","2.35","1.41"
"04/03/2008","2.35","1.39"
"05/03/2008","2.35","1.41"
"06/03/2008","2.35","1.4"
"07/03/2008","2.35","1.4"
"10/03/2008","2.35","1.38"
"11/03/2008","2.34","1.39"
"12/03/2008","2.34","1.4"
"13/03/2008","2.32","1.37"
"14/03/2008","2.36","1.38"
"17/03/2008","2.36","1.37"
"18/03/2008","2.28","1.35"
"19/03/2008","2.28","1.32"
"20/03/2008","2.22","1.28"
"24/03/2008","2.22","1.27"
"25/03/2008","2.2","1.27"
"26/03/2008","2.2","1.28"
"27/03/2008","2.19","1.26"
"28/03/2008","2.21","1.27"
"31/03/2008","2.21","1.26"
"01/04/2008","2.21","1.27"
"02/04/2008","2.21","1.28"
"03/04/2008","2.21","1.29"
"04/04/2008","2.2","1.29"
"07/04/2008","2.18","1.28"
"08/04/2008","2.18","1.29"
"09/04/2008","2.19","1.3"
"10/04/2008","2.2","1.31"
"11/04/2008","2.2","1.3"
"14/04/2008","2.22","1.32"
"15/04/2008","2.29","1.36"
"16/04/2008","2.29","1.38"
"17/04/2008","2.29","1.38"
"18/04/2008","2.36","1.41"
"22/04/2008","2.36","1.42"
"23/04/2008","2.37","1.43"
"24/04/2008","2.37","1.42"
"25/04/2008","2.35","1.41"
"28/04/2008","2.34","1.39"
"29/04/2008","2.36","1.38"
"30/04/2008","2.36","1.42"
"02/05/2008","2.36","1.43"
"05/05/2008","2.36","1.42"
"06/05/2008","2.36","1.42"
"07/05/2008","2.38","1.41"
"08/05/2008","2.42","1.43"
"09/05/2008","2.52","1.49"
"12/05/2008","2.52","1.51"
"13/05/2008","2.6","1.57"
"14/05/2008","2.6","1.56"
"15/05/2008","2.6","1.57"
"16/05/2008","2.6","1.58"
"19/05/2008","2.6","1.58"
"20/05/2008","2.59","1.57"
"21/05/2008","2.59","1.56"
"23/05/2008","2.58","1.55"
"26/05/2008","2.58","1.56"
"27/05/2008","2.57","1.54"
"28/05/2008","2.57","1.55"
"29/05/2008","2.56","1.56"
"30/05/2008","2.56","1.57"
"02/06/2008","2.56","1.57"
"03/06/2008","2.56","1.57"
"04/06/2008","2.55","1.57"
"05/06/2008","2.55","1.57"
"06/06/2008","2.56","1.57"
"09/06/2008","2.58","1.59"
"10/06/2008","2.63","1.6"
"11/06/2008","2.65","1.61"
"12/06/2008","2.65","1.62"
"13/06/2008","2.66","1.63"
"16/06/2008","2.66","1.64"
"17/06/2008","2.67","1.66"
"18/06/2008","2.67","1.66"
"19/06/2008","2.71","1.69"
"20/06/2008","2.72","1.69"
"23/06/2008","2.73","1.69"
"24/06/2008","2.73","1.7"
"25/06/2008","2.73","1.72"
"26/06/2008","2.73","1.7"
"27/06/2008","2.73","1.71"
"30/06/2008","2.75","1.72"
"01/07/2008","2.75","1.71"
"02/07/2008","2.72","1.7"
"03/07/2008","2.72","1.69"
"04/07/2008","2.72","1.69"
"07/07/2008","2.72","1.7"
"08/07/2008","2.73","1.69"
"09/07/2008","2.77","1.72"
"10/07/2008","2.79","1.73"
"11/07/2008","2.77","1.73"
"14/07/2008","2.8","1.76"
"15/07/2008","2.83","1.78"
"16/07/2008","2.85","1.78"
"17/07/2008","2.87","1.79"
"18/07/2008","2.9","1.83"
"21/07/2008","2.9","1.84"
"22/07/2008","2.83","1.79"
"23/07/2008","2.83","1.79"
"24/07/2008","2.83","1.79"
"25/07/2008","2.83","1.8"
"28/07/2008","2.83","1.8"
"29/07/2008","2.8","1.78"
"30/07/2008","2.85","1.82"
"31/07/2008","2.85","1.82"
"01/08/2008","2.85","1.82"
"04/08/2008","2.87","1.84"
"05/08/2008","2.91","1.85"
"06/08/2008","2.95","1.87"
"07/08/2008","2.95","1.85"
"08/08/2008","2.95","1.83"
"11/08/2008","2.97","1.84"
"12/08/2008","3","1.85"
"13/08/2008","3.01","1.86"
"14/08/2008","3.01","1.85"
"15/08/2008","3.01","1.84"
"18/08/2008","3.01","1.84"
"19/08/2008","3.05","1.87"
"20/08/2008","3.01","1.86"
"21/08/2008","2.99","1.86"
"22/08/2008","3","1.84"
"25/08/2008","3","1.84"
"26/08/2008","3","1.84"
"27/08/2008","3","1.85"
"28/08/2008","3.01","1.84"
"29/08/2008","3","1.84"
"01/09/2008","3","1.82"
"02/09/2008","3.02","1.82"
"03/09/2008","3.02","1.8"
"04/09/2008","3.03","1.76"
"05/09/2008","3.03","1.76"
"08/09/2008","3.03","1.75"
"09/09/2008","3.03","1.71"
"10/09/2008","3.03","1.7"
"11/09/2008","3.02","1.66"
"12/09/2008","3.02","1.7"
"15/09/2008","3.02","1.66"
"16/09/2008","3.02","1.66"
"17/09/2008","3.03","1.62"
"18/09/2008","3.02","1.56"
"19/09/2008","3.01","1.64"
"22/09/2008","3.01","1.68"
"23/09/2008","3.01","1.64"
"24/09/2008","3.01","1.63"
"25/09/2008","2.97","1.63"
"26/09/2008","2.97","1.6"
"29/09/2008","2.97","1.51"
"30/09/2008","2.97","1.56"
"01/10/2008","2.94","1.53"
"02/10/2008","2.93","1.45"
"03/10/2008","2.94","1.44"
"06/10/2008","2.94","1.34"
"07/10/2008","3","1.3"
"08/10/2008","3","1.32"
"09/10/2008","2.96","1.35"
"10/10/2008","2.96","1.28"
"13/10/2008","2.96","1.38"
"14/10/2008","2.94","1.4"
"15/10/2008","2.94","1.36"
"16/10/2008","2.94","1.36"
"17/10/2008","2.94","1.39"
"20/10/2008","2.94","1.39"
"21/10/2008","2.88","1.29"
"22/10/2008","2.87","1.21"
"23/10/2008","2.86","1.24"
"24/10/2008","2.86","1.23"
"27/10/2008","2.86","1.27"
"28/10/2008","2.86","1.31"
"29/10/2008","2.85","1.33"
"30/10/2008","2.85","1.36"
"31/10/2008","2.85","1.32"
"03/11/2008","2.85","1.31"
"04/11/2008","2.85","1.35"
"05/11/2008","2.85","1.35"
"06/11/2008","2.86","1.3"
"07/11/2008","2.86","1.32"
"10/11/2008","2.87","1.31"
"11/11/2008","2.86","1.29"
"12/11/2008","2.86","1.25"
"13/11/2008","2.86","1.2"
"14/11/2008","2.86","1.26"
"17/11/2008","2.86","1.26"
"18/11/2008","2.86","1.23"
"19/11/2008","2.83","1.19"
"20/11/2008","2.83","1.18"
"21/11/2008","2.82","1.14"
"24/11/2008","2.81","1.21"
"25/11/2008","2.78","1.2"
"26/11/2008","2.78","1.23"
"27/11/2008","2.77","1.21"
"28/11/2008","2.77","1.2"
"01/12/2008","2.77","1.19"
"02/12/2008","2.77","1.16"
"03/12/2008","2.77","1.12"
"04/12/2008","2.77","1.09"
"05/12/2008","2.73","1.1"
"08/12/2008","2.73","1.09"
"09/12/2008","2.71","1.1"
"10/12/2008","2.71","1.12"
"11/12/2008","2.66","1.13"
"12/12/2008","2.64","1.12"
"15/12/2008","2.63","1.11"
"16/12/2008","2.61","1.1"
"17/12/2008","2.57","1.09"
"18/12/2008","2.57","1.09"
"19/12/2008","2.53","1.07"
"22/12/2008","2.53","1.06"
"23/12/2008","2.55","1.07"
"26/12/2008","2.55","1.08"
"29/12/2008","2.56","1.06"
"30/12/2008","2.53","1.08"
"02/01/2009","2.53","1.08"
"05/01/2009","2.53","1.12"
"06/01/2009","2.53","1.16"
"07/01/2009","2.52","1.12"
"08/01/2009","2.51","1.09"
"09/01/2009","2.54","1.12"
"12/01/2009","2.54","1.11"
"13/01/2009","2.55","1.1"
"14/01/2009","2.55","1.09"
"15/01/2009","2.55","1.07"
"16/01/2009","2.53","1.08"
"19/01/2009","2.53","1.08"
"20/01/2009","2.54","1.07"
"21/01/2009","2.54","1.08"
"22/01/2009","2.61","1.12"
"23/01/2009","2.64","1.13"
"26/01/2009","2.64","1.14"
"27/01/2009","2.64","1.13"
"28/01/2009","2.63","1.16"
"29/01/2009","2.63","1.15"
"30/01/2009","2.49","1.08"
"02/02/2009","2.49","1.07"
"03/02/2009","2.51","1.08"
"04/02/2009","2.51","1.09"
"05/02/2009","2.54","1.11"
"06/02/2009","2.54","1.13"
"09/02/2009","2.54","1.14"
"10/02/2009","2.55","1.12"
"11/02/2009","2.56","1.12"
"12/02/2009","2.55","1.11"
"13/02/2009","2.57","1.14"
"16/02/2009","2.57","1.13"
"17/02/2009","2.56","1.1"
"18/02/2009","2.55","1.09"
"19/02/2009","2.58","1.1"
"20/02/2009","2.6","1.09"
"25/02/2009","2.6","1.09"
"26/02/2009","2.6","1.11"
"27/02/2009","2.57","1.08"
"02/03/2009","2.57","1.05"
"03/03/2009","2.57","1.07"
"04/03/2009","2.57","1.08"
"05/03/2009","2.57","1.08"
"06/03/2009","2.56","1.08"
"09/03/2009","2.56","1.08"
"10/03/2009","2.56","1.09"
"11/03/2009","2.54","1.08"
"12/03/2009","2.54","1.1"
"13/03/2009","2.53","1.1"
"16/03/2009","2.53","1.11"
"17/03/2009","2.52","1.1"
"18/03/2009","2.54","1.13"
"19/03/2009","2.54","1.13"
"20/03/2009","2.54","1.12"
"23/03/2009","2.54","1.13"
"24/03/2009","2.54","1.13"
"25/03/2009","2.53","1.13"
"26/03/2009","2.53","1.13"
"27/03/2009","2.53","1.1"
"30/03/2009","2.53","1.09"
"31/03/2009","2.53","1.09"
"01/04/2009","2.52","1.1"
"02/04/2009","2.52","1.13"
"03/04/2009","2.52","1.14"
"06/04/2009","2.52","1.14"
"07/04/2009","2.55","1.15"
"08/04/2009","2.55","1.16"
"09/04/2009","2.57","1.18"
"13/04/2009","2.57","1.18"
"14/04/2009","2.59","1.18"
"15/04/2009","2.59","1.18"
"16/04/2009","2.6","1.19"
"17/04/2009","2.6","1.19"
"20/04/2009","2.6","1.16"
"22/04/2009","2.57","1.17"
"23/04/2009","2.57","1.16"
"24/04/2009","2.57","1.17"
"27/04/2009","2.57","1.16"
"28/04/2009","2.56","1.17"
"29/04/2009","2.55","1.17"
"30/04/2009","2.57","1.17"
"04/05/2009","2.57","1.21"
"05/05/2009","2.6","1.21"
"06/05/2009","2.6","1.23"
"07/05/2009","2.6","1.23"
"08/05/2009","2.6","1.26"
"11/05/2009","2.6","1.26"
"12/05/2009","2.62","1.27"
"13/05/2009","2.63","1.25"
"14/05/2009","2.63","1.26"
"15/05/2009","2.64","1.25"
"18/05/2009","2.64","1.27"
"19/05/2009","2.64","1.3"
"20/05/2009","2.65","1.31"
"21/05/2009","2.64","1.3"
"22/05/2009","2.62","1.29"
"25/05/2009","2.62","1.29"
"26/05/2009","2.62","1.3"
"27/05/2009","2.63","1.31"
"28/05/2009","2.61","1.3"
"29/05/2009","2.62","1.33"
"01/06/2009","2.62","1.34"
"02/06/2009","2.59","1.35"
"03/06/2009","2.59","1.32"
"04/06/2009","2.59","1.33"
"05/06/2009","2.58","1.32"
"08/06/2009","2.61","1.33"
"09/06/2009","2.64","1.36"
"10/06/2009","2.64","1.35"
"12/06/2009","2.71","1.41"
"15/06/2009","2.71","1.39"
"16/06/2009","2.75","1.4"
"17/06/2009","2.75","1.4"
"18/06/2009","2.75","1.39"
"19/06/2009","2.72","1.38"
"22/06/2009","2.72","1.34"
"23/06/2009","2.73","1.38"
"24/06/2009","2.74","1.38"
"25/06/2009","2.74","1.41"
"26/06/2009","2.73","1.41"
"29/06/2009","2.73","1.39"
"30/06/2009","2.73","1.39"
"01/07/2009","2.73","1.42"
"02/07/2009","2.72","1.39"
"03/07/2009","2.72","1.39"
"06/07/2009","2.72","1.39"
"07/07/2009","2.69","1.35"
"08/07/2009","2.74","1.36"
"09/07/2009","2.74","1.38"
"10/07/2009","2.75","1.38"
"13/07/2009","2.75","1.39"
"14/07/2009","2.79","1.42"
"15/07/2009","2.82","1.46"
"16/07/2009","2.82","1.46"
"17/07/2009","2.82","1.46"
"20/07/2009","2.82","1.48"
"21/07/2009","2.82","1.48"
"22/07/2009","2.82","1.48"
"23/07/2009","2.81","1.49"
"24/07/2009","2.81","1.48"
"27/07/2009","2.81","1.5"
"28/07/2009","2.71","1.44"
"29/07/2009","2.71","1.42"
"30/07/2009","2.71","1.45"
"31/07/2009","2.7","1.45"
"03/08/2009","2.7","1.47"
"04/08/2009","2.7","1.48"
"05/08/2009","2.7","1.49"
"06/08/2009","2.7","1.47"
"07/08/2009","2.7","1.48"
"10/08/2009","2.7","1.46"
"11/08/2009","2.69","1.46"
"12/08/2009","2.71","1.48"
"13/08/2009","2.71","1.48"
"14/08/2009","2.71","1.46"
"17/08/2009","2.71","1.45"
"18/08/2009","2.71","1.47"
"19/08/2009","2.71","1.47"
"20/08/2009","2.7","1.47"
"21/08/2009","2.7","1.47"
"24/08/2009","2.7","1.46"
"25/08/2009","2.7","1.45"
"26/08/2009","2.69","1.45"
"27/08/2009","2.67","1.43"
"28/08/2009","2.67","1.42"
"31/08/2009","2.67","1.41"
"01/09/2009","2.67","1.4"
"02/09/2009","2.66","1.41"
"03/09/2009","2.59","1.39"
"04/09/2009","2.59","1.41"
"08/09/2009","2.61","1.43"
"09/09/2009","2.61","1.42"
"10/09/2009","2.59","1.42"
"11/09/2009","2.6","1.42"
"14/09/2009","2.6","1.43"
"15/09/2009","2.6","1.44"
"16/09/2009","2.55","1.42"
"17/09/2009","2.56","1.42"
"18/09/2009","2.56","1.42"
"21/09/2009","2.54","1.4"
"22/09/2009","2.54","1.41"
"23/09/2009","2.55","1.43"
"24/09/2009","2.55","1.41"
"25/09/2009","2.59","1.44"
"28/09/2009","2.58","1.44"
"29/09/2009","2.5","1.39"
"30/09/2009","2.5","1.41"
"01/10/2009","2.5","1.4"
"02/10/2009","2.5","1.41"
"05/10/2009","2.5","1.42"
"06/10/2009","2.56","1.46"
"07/10/2009","2.57","1.46"
"08/10/2009","2.57","1.48"
"09/10/2009","2.57","1.48"
"13/10/2009","2.57","1.49"
"14/10/2009","2.57","1.51"
"15/10/2009","2.54","1.49"
"16/10/2009","2.62","1.53"
"19/10/2009","2.62","1.53"
"20/10/2009","2.62","1.5"
"21/10/2009","2.59","1.5"
"22/10/2009","2.6","1.51"
"23/10/2009","2.6","1.52"
"26/10/2009","2.6","1.49"
"27/10/2009","2.52","1.45"
"28/10/2009","2.52","1.44"
"29/10/2009","2.56","1.48"
"30/10/2009","2.55","1.45"
"03/11/2009","2.56","1.47"
"04/11/2009","2.56","1.48"
"05/11/2009","2.62","1.52"
"06/11/2009","2.59","1.51"
"09/11/2009","2.59","1.52"
"10/11/2009","2.59","1.51"
"11/11/2009","2.59","1.5"
"12/11/2009","2.6","1.5"
"13/11/2009","2.6","1.51"
"16/11/2009","2.6","1.52"
"17/11/2009","2.56","1.49"
"18/11/2009","2.58","1.5"
"19/11/2009","2.58","1.49"
"20/11/2009","2.57","1.48"
"23/11/2009","2.61","1.51"
"24/11/2009","2.61","1.5"
"25/11/2009","2.6","1.51"
"26/11/2009","2.6","1.49"
"27/11/2009","2.6","1.49"
"30/11/2009","2.6","1.48"
"01/12/2009","2.6","1.51"
"02/12/2009","2.6","1.51"
"03/12/2009","2.6","1.52"
"04/12/2009","2.55","1.48"
"07/12/2009","2.55","1.48"
"08/12/2009","2.55","1.45"
"09/12/2009","2.55","1.44"
"10/12/2009","2.55","1.44"
"11/12/2009","2.61","1.49"
"14/12/2009","2.61","1.5"
"15/12/2009","2.58","1.47"
"16/12/2009","2.58","1.47"
"17/12/2009","2.58","1.44"
"18/12/2009","2.58","1.45"
"21/12/2009","2.58","1.45"
"22/12/2009","2.58","1.45"
"23/12/2009","2.58","1.47"
"28/12/2009","2.59","1.49"
"29/12/2009","2.59","1.49"
"30/12/2009","2.59","1.49"
"04/01/2010","2.58","1.5"
"05/01/2010","2.58","1.49"
"06/01/2010","2.58","1.48"
"07/01/2010","2.58","1.48"
"08/01/2010","2.58","1.49"
"11/01/2010","2.58","1.49"
"12/01/2010","2.58","1.48"
"13/01/2010","2.57","1.46"
"14/01/2010","2.57","1.46"
"15/01/2010","2.57","1.45"
"18/01/2010","2.56","1.45"
"19/01/2010","2.55","1.44"
"20/01/2010","2.54","1.42"
"21/01/2010","2.54","1.41"
"22/01/2010","2.54","1.4"
"25/01/2010","2.54","1.39"
"26/01/2010","2.55","1.39"
"27/01/2010","2.56","1.38"
"28/01/2010","2.56","1.37"
"29/01/2010","2.56","1.36"
"01/02/2010","2.56","1.38"
"02/02/2010","2.56","1.4"
"03/02/2010","2.56","1.39"
"04/02/2010","2.56","1.36"
"05/02/2010","2.54","1.34"
"08/02/2010","2.54","1.37"
"09/02/2010","2.49","1.35"
"10/02/2010","2.49","1.35"
"11/02/2010","2.52","1.36"
"12/02/2010","2.54","1.36"
"17/02/2010","2.54","1.39"
"18/02/2010","2.55","1.4"
"19/02/2010","2.54","1.41"
"22/02/2010","2.54","1.4"
"23/02/2010","2.54","1.39"
"24/02/2010","2.56","1.4"
"25/02/2010","2.56","1.4"
"26/02/2010","2.56","1.42"
"01/03/2010","2.56","1.42"
"02/03/2010","2.56","1.44"
"03/03/2010","2.57","1.44"
"04/03/2010","2.57","1.43"
"05/03/2010","2.57","1.44"
"08/03/2010","2.58","1.44"
"09/03/2010","2.6","1.46"
"10/03/2010","2.6","1.47"
"11/03/2010","2.6","1.47"
"12/03/2010","2.6","1.48"
"15/03/2010","2.6","1.47"
"16/03/2010","2.57","1.46"
"17/03/2010","2.54","1.44"
"18/03/2010","2.54","1.42"
"19/03/2010","2.54","1.41"
"22/03/2010","2.47","1.37"
"23/03/2010","2.46","1.38"
"24/03/2010","2.46","1.37"
"25/03/2010","2.48","1.37"
"26/03/2010","2.47","1.35"
"29/03/2010","2.47","1.37"
"30/03/2010","2.47","1.38"
"31/03/2010","2.47","1.39"
"01/04/2010","2.47","1.4"
"05/04/2010","2.47","1.4"
"06/04/2010","2.47","1.41"
"07/04/2010","2.52","1.42"
"08/04/2010","2.52","1.42"
"09/04/2010","2.53","1.43"
"12/04/2010","2.54","1.45"
"13/04/2010","2.55","1.45"
"14/04/2010","2.55","1.46"
"15/04/2010","2.53","1.44"
"16/04/2010","2.53","1.44"
"19/04/2010","2.53","1.44"
"20/04/2010","2.53","1.44"
"22/04/2010","2.53","1.44"
"23/04/2010","2.52","1.43"
"26/04/2010","2.52","1.44"
"27/04/2010","2.52","1.43"
"28/04/2010","2.52","1.44"
"29/04/2010","2.52","1.45"
"30/04/2010","2.51","1.45"
"03/05/2010","2.51","1.45"
"04/05/2010","2.48","1.41"
"05/05/2010","2.5","1.39"
"06/05/2010","2.5","1.35"
"07/05/2010","2.5","1.35"
"10/05/2010","2.5","1.41"
"11/05/2010","2.48","1.39"
"12/05/2010","2.48","1.4"
"13/05/2010","2.47","1.39"
"14/05/2010","2.49","1.38"
"17/05/2010","2.49","1.38"
"18/05/2010","2.49","1.37"
"19/05/2010","2.48","1.35"
"20/05/2010","2.48","1.33"
"21/05/2010","2.48","1.33"
"24/05/2010","2.44","1.31"
